,prompt,classes,answer_index
825,"Q: Mary had a fair 20-sided die and rolled it 3 times. Not a single roll came up 6. Is Mary now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
826,"Q: Mary had a fair 20-sided die and rolled it 3 times. Not a single roll came up 6. Is Mary now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
827,"Q: Mary had a fair 20-sided die and rolled it 3 times. Not a single roll came up 6. Is Mary now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
828,"Q: Mary had a fair 20-sided die and rolled it 5 times. Not a single roll came up 6. Is Mary now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
829,"Q: Mary had a fair 20-sided die and rolled it 5 times. Not a single roll came up 6. Is Mary now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
830,"Q: Mary had a fair 20-sided die and rolled it 5 times. Not a single roll came up 6. Is Mary now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
831,"Q: Mary had a fair 20-sided die and rolled it 10 times. Not a single roll came up 6. Is Mary now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
832,"Q: Mary had a fair 20-sided die and rolled it 10 times. Not a single roll came up 6. Is Mary now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
833,"Q: Mary had a fair 20-sided die and rolled it 10 times. Not a single roll came up 6. Is Mary now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
834,"Q: Mary had a fair 20-sided die and rolled it 25 times. Not a single roll came up 6. Is Mary now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
835,"Q: Mary had a fair 20-sided die and rolled it 25 times. Not a single roll came up 6. Is Mary now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
836,"Q: Mary had a fair 20-sided die and rolled it 25 times. Not a single roll came up 6. Is Mary now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
837,"Q: Mary had a fair 20-sided die and rolled it 50 times. Not a single roll came up 6. Is Mary now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
838,"Q: Mary had a fair 20-sided die and rolled it 50 times. Not a single roll came up 6. Is Mary now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
839,"Q: Mary had a fair 20-sided die and rolled it 50 times. Not a single roll came up 6. Is Mary now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
840,"Q: Mary had a fair 100-sided die and rolled it 3 times. Not a single roll came up 1. Is Mary now more likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
841,"Q: Mary had a fair 100-sided die and rolled it 3 times. Not a single roll came up 1. Is Mary now less likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
842,"Q: Mary had a fair 100-sided die and rolled it 3 times. Not a single roll came up 1. Is Mary now equally likely to roll 1 on the next roll?
A:","[' Yes', ' No']",0
843,"Q: Mary had a fair 100-sided die and rolled it 5 times. Not a single roll came up 1. Is Mary now more likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
844,"Q: Mary had a fair 100-sided die and rolled it 5 times. Not a single roll came up 1. Is Mary now less likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
845,"Q: Mary had a fair 100-sided die and rolled it 5 times. Not a single roll came up 1. Is Mary now equally likely to roll 1 on the next roll?
A:","[' Yes', ' No']",0
846,"Q: Mary had a fair 100-sided die and rolled it 10 times. Not a single roll came up 1. Is Mary now more likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
847,"Q: Mary had a fair 100-sided die and rolled it 10 times. Not a single roll came up 1. Is Mary now less likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
848,"Q: Mary had a fair 100-sided die and rolled it 10 times. Not a single roll came up 1. Is Mary now equally likely to roll 1 on the next roll?
A:","[' Yes', ' No']",0
849,"Q: Mary had a fair 100-sided die and rolled it 25 times. Not a single roll came up 1. Is Mary now more likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
850,"Q: Mary had a fair 100-sided die and rolled it 25 times. Not a single roll came up 1. Is Mary now less likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
851,"Q: Mary had a fair 100-sided die and rolled it 25 times. Not a single roll came up 1. Is Mary now equally likely to roll 1 on the next roll?
A:","[' Yes', ' No']",0
852,"Q: Mary had a fair 100-sided die and rolled it 50 times. Not a single roll came up 1. Is Mary now more likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
853,"Q: Mary had a fair 100-sided die and rolled it 50 times. Not a single roll came up 1. Is Mary now less likely to roll 1 on the next roll?
A:","[' Yes', ' No']",1
854,"Q: Mary had a fair 100-sided die and rolled it 50 times. Not a single roll came up 1. Is Mary now equally likely to roll 1 on the next roll?
A:","[' Yes', ' No']",0
855,"Q: Mary had a fair 100-sided die and rolled it 3 times. Not a single roll came up 2. Is Mary now more likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
856,"Q: Mary had a fair 100-sided die and rolled it 3 times. Not a single roll came up 2. Is Mary now less likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
857,"Q: Mary had a fair 100-sided die and rolled it 3 times. Not a single roll came up 2. Is Mary now equally likely to roll 2 on the next roll?
A:","[' Yes', ' No']",0
858,"Q: Mary had a fair 100-sided die and rolled it 5 times. Not a single roll came up 2. Is Mary now more likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
859,"Q: Mary had a fair 100-sided die and rolled it 5 times. Not a single roll came up 2. Is Mary now less likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
860,"Q: Mary had a fair 100-sided die and rolled it 5 times. Not a single roll came up 2. Is Mary now equally likely to roll 2 on the next roll?
A:","[' Yes', ' No']",0
861,"Q: Mary had a fair 100-sided die and rolled it 10 times. Not a single roll came up 2. Is Mary now more likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
862,"Q: Mary had a fair 100-sided die and rolled it 10 times. Not a single roll came up 2. Is Mary now less likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
863,"Q: Mary had a fair 100-sided die and rolled it 10 times. Not a single roll came up 2. Is Mary now equally likely to roll 2 on the next roll?
A:","[' Yes', ' No']",0
864,"Q: Mary had a fair 100-sided die and rolled it 25 times. Not a single roll came up 2. Is Mary now more likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
865,"Q: Mary had a fair 100-sided die and rolled it 25 times. Not a single roll came up 2. Is Mary now less likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
866,"Q: Mary had a fair 100-sided die and rolled it 25 times. Not a single roll came up 2. Is Mary now equally likely to roll 2 on the next roll?
A:","[' Yes', ' No']",0
867,"Q: Mary had a fair 100-sided die and rolled it 50 times. Not a single roll came up 2. Is Mary now more likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
868,"Q: Mary had a fair 100-sided die and rolled it 50 times. Not a single roll came up 2. Is Mary now less likely to roll 2 on the next roll?
A:","[' Yes', ' No']",1
869,"Q: Mary had a fair 100-sided die and rolled it 50 times. Not a single roll came up 2. Is Mary now equally likely to roll 2 on the next roll?
A:","[' Yes', ' No']",0
870,"Q: Mary had a fair 100-sided die and rolled it 3 times. Not a single roll came up 5. Is Mary now more likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
871,"Q: Mary had a fair 100-sided die and rolled it 3 times. Not a single roll came up 5. Is Mary now less likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
872,"Q: Mary had a fair 100-sided die and rolled it 3 times. Not a single roll came up 5. Is Mary now equally likely to roll 5 on the next roll?
A:","[' Yes', ' No']",0
873,"Q: Mary had a fair 100-sided die and rolled it 5 times. Not a single roll came up 5. Is Mary now more likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
874,"Q: Mary had a fair 100-sided die and rolled it 5 times. Not a single roll came up 5. Is Mary now less likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
875,"Q: Mary had a fair 100-sided die and rolled it 5 times. Not a single roll came up 5. Is Mary now equally likely to roll 5 on the next roll?
A:","[' Yes', ' No']",0
876,"Q: Mary had a fair 100-sided die and rolled it 10 times. Not a single roll came up 5. Is Mary now more likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
877,"Q: Mary had a fair 100-sided die and rolled it 10 times. Not a single roll came up 5. Is Mary now less likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
878,"Q: Mary had a fair 100-sided die and rolled it 10 times. Not a single roll came up 5. Is Mary now equally likely to roll 5 on the next roll?
A:","[' Yes', ' No']",0
879,"Q: Mary had a fair 100-sided die and rolled it 25 times. Not a single roll came up 5. Is Mary now more likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
880,"Q: Mary had a fair 100-sided die and rolled it 25 times. Not a single roll came up 5. Is Mary now less likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
881,"Q: Mary had a fair 100-sided die and rolled it 25 times. Not a single roll came up 5. Is Mary now equally likely to roll 5 on the next roll?
A:","[' Yes', ' No']",0
882,"Q: Mary had a fair 100-sided die and rolled it 50 times. Not a single roll came up 5. Is Mary now more likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
883,"Q: Mary had a fair 100-sided die and rolled it 50 times. Not a single roll came up 5. Is Mary now less likely to roll 5 on the next roll?
A:","[' Yes', ' No']",1
884,"Q: Mary had a fair 100-sided die and rolled it 50 times. Not a single roll came up 5. Is Mary now equally likely to roll 5 on the next roll?
A:","[' Yes', ' No']",0
885,"Q: Mary had a fair 100-sided die and rolled it 3 times. Not a single roll came up 6. Is Mary now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
886,"Q: Mary had a fair 100-sided die and rolled it 3 times. Not a single roll came up 6. Is Mary now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
887,"Q: Mary had a fair 100-sided die and rolled it 3 times. Not a single roll came up 6. Is Mary now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
888,"Q: Mary had a fair 100-sided die and rolled it 5 times. Not a single roll came up 6. Is Mary now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
889,"Q: Mary had a fair 100-sided die and rolled it 5 times. Not a single roll came up 6. Is Mary now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
890,"Q: Mary had a fair 100-sided die and rolled it 5 times. Not a single roll came up 6. Is Mary now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
891,"Q: Mary had a fair 100-sided die and rolled it 10 times. Not a single roll came up 6. Is Mary now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
892,"Q: Mary had a fair 100-sided die and rolled it 10 times. Not a single roll came up 6. Is Mary now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
893,"Q: Mary had a fair 100-sided die and rolled it 10 times. Not a single roll came up 6. Is Mary now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
894,"Q: Mary had a fair 100-sided die and rolled it 25 times. Not a single roll came up 6. Is Mary now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
895,"Q: Mary had a fair 100-sided die and rolled it 25 times. Not a single roll came up 6. Is Mary now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
896,"Q: Mary had a fair 100-sided die and rolled it 25 times. Not a single roll came up 6. Is Mary now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
897,"Q: Mary had a fair 100-sided die and rolled it 50 times. Not a single roll came up 6. Is Mary now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
898,"Q: Mary had a fair 100-sided die and rolled it 50 times. Not a single roll came up 6. Is Mary now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
899,"Q: Mary had a fair 100-sided die and rolled it 50 times. Not a single roll came up 6. Is Mary now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
900,"Q: After rolling a fair 6-sided die 3 times but never getting a 1, James thinks that the next roll is now more likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
901,"Q: After rolling a fair 6-sided die 3 times but never getting a 1, James thinks that the next roll is now less likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
902,"Q: After rolling a fair 6-sided die 3 times but never getting a 1, James thinks that the next roll is now equally likely to be a 1. Is James correct?
A:","[' Yes', ' No']",0
903,"Q: After rolling a fair 6-sided die 5 times but never getting a 1, James thinks that the next roll is now more likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
904,"Q: After rolling a fair 6-sided die 5 times but never getting a 1, James thinks that the next roll is now less likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
905,"Q: After rolling a fair 6-sided die 5 times but never getting a 1, James thinks that the next roll is now equally likely to be a 1. Is James correct?
A:","[' Yes', ' No']",0
906,"Q: After rolling a fair 6-sided die 10 times but never getting a 1, James thinks that the next roll is now more likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
907,"Q: After rolling a fair 6-sided die 10 times but never getting a 1, James thinks that the next roll is now less likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
908,"Q: After rolling a fair 6-sided die 10 times but never getting a 1, James thinks that the next roll is now equally likely to be a 1. Is James correct?
A:","[' Yes', ' No']",0
909,"Q: After rolling a fair 6-sided die 25 times but never getting a 1, James thinks that the next roll is now more likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
910,"Q: After rolling a fair 6-sided die 25 times but never getting a 1, James thinks that the next roll is now less likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
911,"Q: After rolling a fair 6-sided die 25 times but never getting a 1, James thinks that the next roll is now equally likely to be a 1. Is James correct?
A:","[' Yes', ' No']",0
912,"Q: After rolling a fair 6-sided die 50 times but never getting a 1, James thinks that the next roll is now more likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
913,"Q: After rolling a fair 6-sided die 50 times but never getting a 1, James thinks that the next roll is now less likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
914,"Q: After rolling a fair 6-sided die 50 times but never getting a 1, James thinks that the next roll is now equally likely to be a 1. Is James correct?
A:","[' Yes', ' No']",0
915,"Q: After rolling a fair 6-sided die 3 times but never getting a 2, James thinks that the next roll is now more likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
916,"Q: After rolling a fair 6-sided die 3 times but never getting a 2, James thinks that the next roll is now less likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
917,"Q: After rolling a fair 6-sided die 3 times but never getting a 2, James thinks that the next roll is now equally likely to be a 2. Is James correct?
A:","[' Yes', ' No']",0
918,"Q: After rolling a fair 6-sided die 5 times but never getting a 2, James thinks that the next roll is now more likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
919,"Q: After rolling a fair 6-sided die 5 times but never getting a 2, James thinks that the next roll is now less likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
920,"Q: After rolling a fair 6-sided die 5 times but never getting a 2, James thinks that the next roll is now equally likely to be a 2. Is James correct?
A:","[' Yes', ' No']",0
921,"Q: After rolling a fair 6-sided die 10 times but never getting a 2, James thinks that the next roll is now more likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
922,"Q: After rolling a fair 6-sided die 10 times but never getting a 2, James thinks that the next roll is now less likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
923,"Q: After rolling a fair 6-sided die 10 times but never getting a 2, James thinks that the next roll is now equally likely to be a 2. Is James correct?
A:","[' Yes', ' No']",0
924,"Q: After rolling a fair 6-sided die 25 times but never getting a 2, James thinks that the next roll is now more likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
925,"Q: After rolling a fair 6-sided die 25 times but never getting a 2, James thinks that the next roll is now less likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
926,"Q: After rolling a fair 6-sided die 25 times but never getting a 2, James thinks that the next roll is now equally likely to be a 2. Is James correct?
A:","[' Yes', ' No']",0
927,"Q: After rolling a fair 6-sided die 50 times but never getting a 2, James thinks that the next roll is now more likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
928,"Q: After rolling a fair 6-sided die 50 times but never getting a 2, James thinks that the next roll is now less likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
929,"Q: After rolling a fair 6-sided die 50 times but never getting a 2, James thinks that the next roll is now equally likely to be a 2. Is James correct?
A:","[' Yes', ' No']",0
930,"Q: After rolling a fair 6-sided die 3 times but never getting a 5, James thinks that the next roll is now more likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
931,"Q: After rolling a fair 6-sided die 3 times but never getting a 5, James thinks that the next roll is now less likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
932,"Q: After rolling a fair 6-sided die 3 times but never getting a 5, James thinks that the next roll is now equally likely to be a 5. Is James correct?
A:","[' Yes', ' No']",0
933,"Q: After rolling a fair 6-sided die 5 times but never getting a 5, James thinks that the next roll is now more likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
934,"Q: After rolling a fair 6-sided die 5 times but never getting a 5, James thinks that the next roll is now less likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
935,"Q: After rolling a fair 6-sided die 5 times but never getting a 5, James thinks that the next roll is now equally likely to be a 5. Is James correct?
A:","[' Yes', ' No']",0
936,"Q: After rolling a fair 6-sided die 10 times but never getting a 5, James thinks that the next roll is now more likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
937,"Q: After rolling a fair 6-sided die 10 times but never getting a 5, James thinks that the next roll is now less likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
938,"Q: After rolling a fair 6-sided die 10 times but never getting a 5, James thinks that the next roll is now equally likely to be a 5. Is James correct?
A:","[' Yes', ' No']",0
939,"Q: After rolling a fair 6-sided die 25 times but never getting a 5, James thinks that the next roll is now more likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
940,"Q: After rolling a fair 6-sided die 25 times but never getting a 5, James thinks that the next roll is now less likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
941,"Q: After rolling a fair 6-sided die 25 times but never getting a 5, James thinks that the next roll is now equally likely to be a 5. Is James correct?
A:","[' Yes', ' No']",0
942,"Q: After rolling a fair 6-sided die 50 times but never getting a 5, James thinks that the next roll is now more likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
943,"Q: After rolling a fair 6-sided die 50 times but never getting a 5, James thinks that the next roll is now less likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
944,"Q: After rolling a fair 6-sided die 50 times but never getting a 5, James thinks that the next roll is now equally likely to be a 5. Is James correct?
A:","[' Yes', ' No']",0
945,"Q: After rolling a fair 6-sided die 3 times but never getting a 6, James thinks that the next roll is now more likely to be a 6. Is James correct?
A:","[' Yes', ' No']",1
946,"Q: After rolling a fair 6-sided die 3 times but never getting a 6, James thinks that the next roll is now less likely to be a 6. Is James correct?
A:","[' Yes', ' No']",1
947,"Q: After rolling a fair 6-sided die 3 times but never getting a 6, James thinks that the next roll is now equally likely to be a 6. Is James correct?
A:","[' Yes', ' No']",0
948,"Q: After rolling a fair 6-sided die 5 times but never getting a 6, James thinks that the next roll is now more likely to be a 6. Is James correct?
A:","[' Yes', ' No']",1
949,"Q: After rolling a fair 6-sided die 5 times but never getting a 6, James thinks that the next roll is now less likely to be a 6. Is James correct?
A:","[' Yes', ' No']",1
950,"Q: After rolling a fair 6-sided die 5 times but never getting a 6, James thinks that the next roll is now equally likely to be a 6. Is James correct?
A:","[' Yes', ' No']",0
951,"Q: After rolling a fair 6-sided die 10 times but never getting a 6, James thinks that the next roll is now more likely to be a 6. Is James correct?
A:","[' Yes', ' No']",1
952,"Q: After rolling a fair 6-sided die 10 times but never getting a 6, James thinks that the next roll is now less likely to be a 6. Is James correct?
A:","[' Yes', ' No']",1
953,"Q: After rolling a fair 6-sided die 10 times but never getting a 6, James thinks that the next roll is now equally likely to be a 6. Is James correct?
A:","[' Yes', ' No']",0
954,"Q: After rolling a fair 6-sided die 25 times but never getting a 6, James thinks that the next roll is now more likely to be a 6. Is James correct?
A:","[' Yes', ' No']",1
955,"Q: After rolling a fair 6-sided die 25 times but never getting a 6, James thinks that the next roll is now less likely to be a 6. Is James correct?
A:","[' Yes', ' No']",1
956,"Q: After rolling a fair 6-sided die 25 times but never getting a 6, James thinks that the next roll is now equally likely to be a 6. Is James correct?
A:","[' Yes', ' No']",0
957,"Q: After rolling a fair 6-sided die 50 times but never getting a 6, James thinks that the next roll is now more likely to be a 6. Is James correct?
A:","[' Yes', ' No']",1
958,"Q: After rolling a fair 6-sided die 50 times but never getting a 6, James thinks that the next roll is now less likely to be a 6. Is James correct?
A:","[' Yes', ' No']",1
959,"Q: After rolling a fair 6-sided die 50 times but never getting a 6, James thinks that the next roll is now equally likely to be a 6. Is James correct?
A:","[' Yes', ' No']",0
960,"Q: After rolling a fair 8-sided die 3 times but never getting a 1, James thinks that the next roll is now more likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
961,"Q: After rolling a fair 8-sided die 3 times but never getting a 1, James thinks that the next roll is now less likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
962,"Q: After rolling a fair 8-sided die 3 times but never getting a 1, James thinks that the next roll is now equally likely to be a 1. Is James correct?
A:","[' Yes', ' No']",0
963,"Q: After rolling a fair 8-sided die 5 times but never getting a 1, James thinks that the next roll is now more likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
964,"Q: After rolling a fair 8-sided die 5 times but never getting a 1, James thinks that the next roll is now less likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
965,"Q: After rolling a fair 8-sided die 5 times but never getting a 1, James thinks that the next roll is now equally likely to be a 1. Is James correct?
A:","[' Yes', ' No']",0
966,"Q: After rolling a fair 8-sided die 10 times but never getting a 1, James thinks that the next roll is now more likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
967,"Q: After rolling a fair 8-sided die 10 times but never getting a 1, James thinks that the next roll is now less likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
968,"Q: After rolling a fair 8-sided die 10 times but never getting a 1, James thinks that the next roll is now equally likely to be a 1. Is James correct?
A:","[' Yes', ' No']",0
969,"Q: After rolling a fair 8-sided die 25 times but never getting a 1, James thinks that the next roll is now more likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
970,"Q: After rolling a fair 8-sided die 25 times but never getting a 1, James thinks that the next roll is now less likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
971,"Q: After rolling a fair 8-sided die 25 times but never getting a 1, James thinks that the next roll is now equally likely to be a 1. Is James correct?
A:","[' Yes', ' No']",0
972,"Q: After rolling a fair 8-sided die 50 times but never getting a 1, James thinks that the next roll is now more likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
973,"Q: After rolling a fair 8-sided die 50 times but never getting a 1, James thinks that the next roll is now less likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
974,"Q: After rolling a fair 8-sided die 50 times but never getting a 1, James thinks that the next roll is now equally likely to be a 1. Is James correct?
A:","[' Yes', ' No']",0
975,"Q: After rolling a fair 8-sided die 3 times but never getting a 2, James thinks that the next roll is now more likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
976,"Q: After rolling a fair 8-sided die 3 times but never getting a 2, James thinks that the next roll is now less likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
977,"Q: After rolling a fair 8-sided die 3 times but never getting a 2, James thinks that the next roll is now equally likely to be a 2. Is James correct?
A:","[' Yes', ' No']",0
978,"Q: After rolling a fair 8-sided die 5 times but never getting a 2, James thinks that the next roll is now more likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
979,"Q: After rolling a fair 8-sided die 5 times but never getting a 2, James thinks that the next roll is now less likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
980,"Q: After rolling a fair 8-sided die 5 times but never getting a 2, James thinks that the next roll is now equally likely to be a 2. Is James correct?
A:","[' Yes', ' No']",0
981,"Q: After rolling a fair 8-sided die 10 times but never getting a 2, James thinks that the next roll is now more likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
982,"Q: After rolling a fair 8-sided die 10 times but never getting a 2, James thinks that the next roll is now less likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
983,"Q: After rolling a fair 8-sided die 10 times but never getting a 2, James thinks that the next roll is now equally likely to be a 2. Is James correct?
A:","[' Yes', ' No']",0
984,"Q: After rolling a fair 8-sided die 25 times but never getting a 2, James thinks that the next roll is now more likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
985,"Q: After rolling a fair 8-sided die 25 times but never getting a 2, James thinks that the next roll is now less likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
986,"Q: After rolling a fair 8-sided die 25 times but never getting a 2, James thinks that the next roll is now equally likely to be a 2. Is James correct?
A:","[' Yes', ' No']",0
987,"Q: After rolling a fair 8-sided die 50 times but never getting a 2, James thinks that the next roll is now more likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
988,"Q: After rolling a fair 8-sided die 50 times but never getting a 2, James thinks that the next roll is now less likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
989,"Q: After rolling a fair 8-sided die 50 times but never getting a 2, James thinks that the next roll is now equally likely to be a 2. Is James correct?
A:","[' Yes', ' No']",0
990,"Q: After rolling a fair 8-sided die 3 times but never getting a 5, James thinks that the next roll is now more likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
991,"Q: After rolling a fair 8-sided die 3 times but never getting a 5, James thinks that the next roll is now less likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
992,"Q: After rolling a fair 8-sided die 3 times but never getting a 5, James thinks that the next roll is now equally likely to be a 5. Is James correct?
A:","[' Yes', ' No']",0
993,"Q: After rolling a fair 8-sided die 5 times but never getting a 5, James thinks that the next roll is now more likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
994,"Q: After rolling a fair 8-sided die 5 times but never getting a 5, James thinks that the next roll is now less likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
995,"Q: After rolling a fair 8-sided die 5 times but never getting a 5, James thinks that the next roll is now equally likely to be a 5. Is James correct?
A:","[' Yes', ' No']",0
996,"Q: After rolling a fair 8-sided die 10 times but never getting a 5, James thinks that the next roll is now more likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
997,"Q: After rolling a fair 8-sided die 10 times but never getting a 5, James thinks that the next roll is now less likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
998,"Q: After rolling a fair 8-sided die 10 times but never getting a 5, James thinks that the next roll is now equally likely to be a 5. Is James correct?
A:","[' Yes', ' No']",0
999,"Q: After rolling a fair 8-sided die 25 times but never getting a 5, James thinks that the next roll is now more likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
1000,"Q: After rolling a fair 8-sided die 25 times but never getting a 5, James thinks that the next roll is now less likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
1001,"Q: After rolling a fair 8-sided die 25 times but never getting a 5, James thinks that the next roll is now equally likely to be a 5. Is James correct?
A:","[' Yes', ' No']",0
1002,"Q: After rolling a fair 8-sided die 50 times but never getting a 5, James thinks that the next roll is now more likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
1003,"Q: After rolling a fair 8-sided die 50 times but never getting a 5, James thinks that the next roll is now less likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
1004,"Q: After rolling a fair 8-sided die 50 times but never getting a 5, James thinks that the next roll is now equally likely to be a 5. Is James correct?
A:","[' Yes', ' No']",0
1005,"Q: After rolling a fair 8-sided die 3 times but never getting a 6, James thinks that the next roll is now more likely to be a 6. Is James correct?
A:","[' Yes', ' No']",1
1006,"Q: After rolling a fair 8-sided die 3 times but never getting a 6, James thinks that the next roll is now less likely to be a 6. Is James correct?
A:","[' Yes', ' No']",1
1007,"Q: After rolling a fair 8-sided die 3 times but never getting a 6, James thinks that the next roll is now equally likely to be a 6. Is James correct?
A:","[' Yes', ' No']",0
1008,"Q: After rolling a fair 8-sided die 5 times but never getting a 6, James thinks that the next roll is now more likely to be a 6. Is James correct?
A:","[' Yes', ' No']",1
