,prompt,classes,answer_index
893,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: Mary had a fair 100-sided die and rolled it 10 times. Not a single roll came up 6. Is Mary now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
894,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: Mary had a fair 100-sided die and rolled it 25 times. Not a single roll came up 6. Is Mary now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
895,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: Mary had a fair 100-sided die and rolled it 25 times. Not a single roll came up 6. Is Mary now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
896,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: Mary had a fair 100-sided die and rolled it 25 times. Not a single roll came up 6. Is Mary now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
897,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: Mary had a fair 100-sided die and rolled it 50 times. Not a single roll came up 6. Is Mary now more likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
898,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: Mary had a fair 100-sided die and rolled it 50 times. Not a single roll came up 6. Is Mary now less likely to roll 6 on the next roll?
A:","[' Yes', ' No']",1
899,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: Mary had a fair 100-sided die and rolled it 50 times. Not a single roll came up 6. Is Mary now equally likely to roll 6 on the next roll?
A:","[' Yes', ' No']",0
900,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 3 times but never getting a 1, James thinks that the next roll is now more likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
901,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 3 times but never getting a 1, James thinks that the next roll is now less likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
902,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 3 times but never getting a 1, James thinks that the next roll is now equally likely to be a 1. Is James correct?
A:","[' Yes', ' No']",0
903,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 5 times but never getting a 1, James thinks that the next roll is now more likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
904,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 5 times but never getting a 1, James thinks that the next roll is now less likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
905,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 5 times but never getting a 1, James thinks that the next roll is now equally likely to be a 1. Is James correct?
A:","[' Yes', ' No']",0
906,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 10 times but never getting a 1, James thinks that the next roll is now more likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
907,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 10 times but never getting a 1, James thinks that the next roll is now less likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
908,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 10 times but never getting a 1, James thinks that the next roll is now equally likely to be a 1. Is James correct?
A:","[' Yes', ' No']",0
909,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 25 times but never getting a 1, James thinks that the next roll is now more likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
910,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 25 times but never getting a 1, James thinks that the next roll is now less likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
911,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 25 times but never getting a 1, James thinks that the next roll is now equally likely to be a 1. Is James correct?
A:","[' Yes', ' No']",0
912,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 50 times but never getting a 1, James thinks that the next roll is now more likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
913,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 50 times but never getting a 1, James thinks that the next roll is now less likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
914,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 50 times but never getting a 1, James thinks that the next roll is now equally likely to be a 1. Is James correct?
A:","[' Yes', ' No']",0
915,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 3 times but never getting a 2, James thinks that the next roll is now more likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
916,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 3 times but never getting a 2, James thinks that the next roll is now less likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
917,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 3 times but never getting a 2, James thinks that the next roll is now equally likely to be a 2. Is James correct?
A:","[' Yes', ' No']",0
918,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 5 times but never getting a 2, James thinks that the next roll is now more likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
919,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 5 times but never getting a 2, James thinks that the next roll is now less likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
920,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 5 times but never getting a 2, James thinks that the next roll is now equally likely to be a 2. Is James correct?
A:","[' Yes', ' No']",0
921,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 10 times but never getting a 2, James thinks that the next roll is now more likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
922,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 10 times but never getting a 2, James thinks that the next roll is now less likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
923,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 10 times but never getting a 2, James thinks that the next roll is now equally likely to be a 2. Is James correct?
A:","[' Yes', ' No']",0
924,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 25 times but never getting a 2, James thinks that the next roll is now more likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
925,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 25 times but never getting a 2, James thinks that the next roll is now less likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
926,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 25 times but never getting a 2, James thinks that the next roll is now equally likely to be a 2. Is James correct?
A:","[' Yes', ' No']",0
927,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 50 times but never getting a 2, James thinks that the next roll is now more likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
928,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 50 times but never getting a 2, James thinks that the next roll is now less likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
929,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 50 times but never getting a 2, James thinks that the next roll is now equally likely to be a 2. Is James correct?
A:","[' Yes', ' No']",0
930,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 3 times but never getting a 5, James thinks that the next roll is now more likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
931,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 3 times but never getting a 5, James thinks that the next roll is now less likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
932,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 3 times but never getting a 5, James thinks that the next roll is now equally likely to be a 5. Is James correct?
A:","[' Yes', ' No']",0
933,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 5 times but never getting a 5, James thinks that the next roll is now more likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
934,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 5 times but never getting a 5, James thinks that the next roll is now less likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
935,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 5 times but never getting a 5, James thinks that the next roll is now equally likely to be a 5. Is James correct?
A:","[' Yes', ' No']",0
936,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 10 times but never getting a 5, James thinks that the next roll is now more likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
937,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 10 times but never getting a 5, James thinks that the next roll is now less likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
938,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 10 times but never getting a 5, James thinks that the next roll is now equally likely to be a 5. Is James correct?
A:","[' Yes', ' No']",0
939,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 25 times but never getting a 5, James thinks that the next roll is now more likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
940,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 25 times but never getting a 5, James thinks that the next roll is now less likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
941,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 25 times but never getting a 5, James thinks that the next roll is now equally likely to be a 5. Is James correct?
A:","[' Yes', ' No']",0
942,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 50 times but never getting a 5, James thinks that the next roll is now more likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
943,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 50 times but never getting a 5, James thinks that the next roll is now less likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
944,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 50 times but never getting a 5, James thinks that the next roll is now equally likely to be a 5. Is James correct?
A:","[' Yes', ' No']",0
945,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 3 times but never getting a 6, James thinks that the next roll is now more likely to be a 6. Is James correct?
A:","[' Yes', ' No']",1
946,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 3 times but never getting a 6, James thinks that the next roll is now less likely to be a 6. Is James correct?
A:","[' Yes', ' No']",1
947,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 3 times but never getting a 6, James thinks that the next roll is now equally likely to be a 6. Is James correct?
A:","[' Yes', ' No']",0
948,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 5 times but never getting a 6, James thinks that the next roll is now more likely to be a 6. Is James correct?
A:","[' Yes', ' No']",1
949,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 5 times but never getting a 6, James thinks that the next roll is now less likely to be a 6. Is James correct?
A:","[' Yes', ' No']",1
950,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 5 times but never getting a 6, James thinks that the next roll is now equally likely to be a 6. Is James correct?
A:","[' Yes', ' No']",0
951,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 10 times but never getting a 6, James thinks that the next roll is now more likely to be a 6. Is James correct?
A:","[' Yes', ' No']",1
952,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 10 times but never getting a 6, James thinks that the next roll is now less likely to be a 6. Is James correct?
A:","[' Yes', ' No']",1
953,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 10 times but never getting a 6, James thinks that the next roll is now equally likely to be a 6. Is James correct?
A:","[' Yes', ' No']",0
954,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 25 times but never getting a 6, James thinks that the next roll is now more likely to be a 6. Is James correct?
A:","[' Yes', ' No']",1
955,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 25 times but never getting a 6, James thinks that the next roll is now less likely to be a 6. Is James correct?
A:","[' Yes', ' No']",1
956,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 25 times but never getting a 6, James thinks that the next roll is now equally likely to be a 6. Is James correct?
A:","[' Yes', ' No']",0
957,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 50 times but never getting a 6, James thinks that the next roll is now more likely to be a 6. Is James correct?
A:","[' Yes', ' No']",1
958,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 50 times but never getting a 6, James thinks that the next roll is now less likely to be a 6. Is James correct?
A:","[' Yes', ' No']",1
959,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 6-sided die 50 times but never getting a 6, James thinks that the next roll is now equally likely to be a 6. Is James correct?
A:","[' Yes', ' No']",0
960,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 3 times but never getting a 1, James thinks that the next roll is now more likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
961,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 3 times but never getting a 1, James thinks that the next roll is now less likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
962,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 3 times but never getting a 1, James thinks that the next roll is now equally likely to be a 1. Is James correct?
A:","[' Yes', ' No']",0
963,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 5 times but never getting a 1, James thinks that the next roll is now more likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
964,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 5 times but never getting a 1, James thinks that the next roll is now less likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
965,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 5 times but never getting a 1, James thinks that the next roll is now equally likely to be a 1. Is James correct?
A:","[' Yes', ' No']",0
966,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 10 times but never getting a 1, James thinks that the next roll is now more likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
967,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 10 times but never getting a 1, James thinks that the next roll is now less likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
968,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 10 times but never getting a 1, James thinks that the next roll is now equally likely to be a 1. Is James correct?
A:","[' Yes', ' No']",0
969,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 25 times but never getting a 1, James thinks that the next roll is now more likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
970,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 25 times but never getting a 1, James thinks that the next roll is now less likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
971,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 25 times but never getting a 1, James thinks that the next roll is now equally likely to be a 1. Is James correct?
A:","[' Yes', ' No']",0
972,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 50 times but never getting a 1, James thinks that the next roll is now more likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
973,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 50 times but never getting a 1, James thinks that the next roll is now less likely to be a 1. Is James correct?
A:","[' Yes', ' No']",1
974,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 50 times but never getting a 1, James thinks that the next roll is now equally likely to be a 1. Is James correct?
A:","[' Yes', ' No']",0
975,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 3 times but never getting a 2, James thinks that the next roll is now more likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
976,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 3 times but never getting a 2, James thinks that the next roll is now less likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
977,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 3 times but never getting a 2, James thinks that the next roll is now equally likely to be a 2. Is James correct?
A:","[' Yes', ' No']",0
978,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 5 times but never getting a 2, James thinks that the next roll is now more likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
979,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 5 times but never getting a 2, James thinks that the next roll is now less likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
980,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 5 times but never getting a 2, James thinks that the next roll is now equally likely to be a 2. Is James correct?
A:","[' Yes', ' No']",0
981,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 10 times but never getting a 2, James thinks that the next roll is now more likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
982,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 10 times but never getting a 2, James thinks that the next roll is now less likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
983,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 10 times but never getting a 2, James thinks that the next roll is now equally likely to be a 2. Is James correct?
A:","[' Yes', ' No']",0
984,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 25 times but never getting a 2, James thinks that the next roll is now more likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
985,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 25 times but never getting a 2, James thinks that the next roll is now less likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
986,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 25 times but never getting a 2, James thinks that the next roll is now equally likely to be a 2. Is James correct?
A:","[' Yes', ' No']",0
987,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 50 times but never getting a 2, James thinks that the next roll is now more likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
988,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 50 times but never getting a 2, James thinks that the next roll is now less likely to be a 2. Is James correct?
A:","[' Yes', ' No']",1
989,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 50 times but never getting a 2, James thinks that the next roll is now equally likely to be a 2. Is James correct?
A:","[' Yes', ' No']",0
990,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 3 times but never getting a 5, James thinks that the next roll is now more likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
991,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 3 times but never getting a 5, James thinks that the next roll is now less likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
992,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 3 times but never getting a 5, James thinks that the next roll is now equally likely to be a 5. Is James correct?
A:","[' Yes', ' No']",0
993,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 5 times but never getting a 5, James thinks that the next roll is now more likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
994,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 5 times but never getting a 5, James thinks that the next roll is now less likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
995,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 5 times but never getting a 5, James thinks that the next roll is now equally likely to be a 5. Is James correct?
A:","[' Yes', ' No']",0
996,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 10 times but never getting a 5, James thinks that the next roll is now more likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
997,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 10 times but never getting a 5, James thinks that the next roll is now less likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
998,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 10 times but never getting a 5, James thinks that the next roll is now equally likely to be a 5. Is James correct?
A:","[' Yes', ' No']",0
999,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 25 times but never getting a 5, James thinks that the next roll is now more likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
1000,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 25 times but never getting a 5, James thinks that the next roll is now less likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
1001,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 25 times but never getting a 5, James thinks that the next roll is now equally likely to be a 5. Is James correct?
A:","[' Yes', ' No']",0
1002,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 50 times but never getting a 5, James thinks that the next roll is now more likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
1003,"Q: I rolled a fair 6-sided die 40 times and it never came up 6. Am I now more likely than before to roll a 6 next?
A: No

Q: After rolling a fair 8-sided die 50 times but never getting a 5, James thinks that the next roll is now less likely to be a 5. Is James correct?
A:","[' Yes', ' No']",1
